#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         449       -0.51   -0.504341 0.000652749
         450       -0.51   -0.504354  0.00065142
         451       -0.51   -0.504366 0.000650096
         452       -0.51   -0.504379 0.000648777
         453       -0.51   -0.504391 0.000647464
         454       -0.51   -0.504403 0.000646155
         455    -0.50592   -0.504407 0.000644744
         456       -0.51   -0.504419 0.000643447
         457       -0.51   -0.504431 0.000642155
         458       -0.51   -0.504443 0.000640868
         459    -0.46872   -0.504365  0.00064418
         460    -0.47284   -0.504297 0.000646415
         461       -0.51   -0.504309 0.000645131
         462       -0.51   -0.504322 0.000643852
         463       -0.51   -0.504334 0.000642578
         464       -0.51   -0.504346 0.000641309
         465       -0.51   -0.504358 0.000640046
         466       -0.51    -0.50437 0.000638787
         467       -0.51   -0.504382 0.000637532
         468       -0.51   -0.504394 0.000636283
         469       -0.51   -0.504406 0.000635039
         470     -0.4768   -0.504348 0.000636398
         471       -0.51    -0.50436  0.00063516
         472       -0.51   -0.504372 0.000633927
         473       -0.51   -0.504384 0.000632698
         474       -0.51   -0.504395 0.000631475
         475       -0.51   -0.504407 0.000630255
         476       -0.51   -0.504419 0.000629041
         477       -0.51   -0.504431 0.000627831
         478       -0.51   -0.504442 0.000626625
         479       -0.51   -0.504454 0.000625425
         480       -0.51   -0.504465 0.000624228
         481       -0.51   -0.504477 0.000623037
         482       -0.51   -0.504488 0.000621849
         483       -0.51     -0.5045 0.000620667
         484    -0.48964   -0.504469 0.000620143
         485       -0.51    -0.50448 0.000618969
         486       -0.51   -0.504492   0.0006178
         487       -0.51   -0.504503 0.000616635
         488       -0.51   -0.504514 0.000615474
         489       -0.51   -0.504526 0.000614318
         490       -0.51   -0.504537 0.000613166
         491       -0.51   -0.504548 0.000612018
         492       -0.51   -0.504559 0.000610874
         493    -0.50596   -0.504562 0.000609642
         494    -0.46692   -0.504486 0.000613151
         495    -0.46568   -0.504407 0.000616904
         496    -0.46808   -0.504334 0.000619992
         497    -0.46836   -0.504262 0.000622956
         498    -0.48472   -0.504222 0.000622939
         499       -0.51   -0.504234 0.000621799
         500    -0.50596   -0.504237 0.000620565
         501       -0.51   -0.504249 0.000619433
         502       -0.51    -0.50426 0.000618305
         503       -0.51   -0.504272 0.000617181
         504       -0.51   -0.504283 0.000616061
         505    -0.50592   -0.504286 0.000614849
         506      -0.467   -0.504213 0.000618034
         507    -0.46604   -0.504137 0.000621384
         508    -0.49356   -0.504117  0.00062051
         509    -0.49772   -0.504104 0.000619418
         510    -0.46816   -0.504034   0.0006222
         511    -0.46552   -0.503958 0.000625531
         512    -0.46236   -0.503877 0.000629563
         513    -0.45952    -0.50379 0.000634246
         514    -0.46316   -0.503711 0.000637919
         515    -0.46148   -0.503629 0.000641929
         516    -0.46068   -0.503546 0.000646059
         517    -0.46384   -0.503469 0.000649358
         518    -0.46144   -0.503388 0.000653154
         519    -0.46312   -0.503311 0.000656488
         520     -0.4674   -0.503242 0.000658848
         521    -0.46768   -0.503173 0.000661109
         522    -0.46072   -0.503092 0.000664826
         523    -0.46724   -0.503023  0.00066708
         524    -0.49364   -0.503006 0.000666047
         525       -0.51   -0.503019 0.000664912
         526       -0.51   -0.503032  0.00066378
         527       -0.51   -0.503045 0.000662652
         528       -0.51   -0.503059 0.000661528
         529       -0.51   -0.503072 0.000660408
         530       -0.51   -0.503085 0.000659291
         531       -0.51   -0.503098 0.000658178
         532    -0.50192   -0.503096 0.000656945
         533    -0.48544   -0.503062 0.000656547
         534       -0.51   -0.503075 0.000655446
         535       -0.51   -0.503088 0.000654348
         536       -0.51   -0.503101 0.000653255
         537       -0.51   -0.503114 0.000652164
         538       -0.51   -0.503127 0.000651078
         539       -0.51    -0.50314 0.000649995
         540       -0.51   -0.503152 0.000648915
         541       -0.51   -0.503165 0.000647839
         542       -0.51   -0.503178 0.000646767
         543       -0.51    -0.50319 0.000645698
         544       -0.51   -0.503203 0.000644632
         545       -0.51   -0.503215  0.00064357
         546       -0.51   -0.503228 0.000642511
         547       -0.51    -0.50324 0.000641456
         548       -0.51   -0.503252 0.000640404
         549       -0.51   -0.503265 0.000639355
         550    -0.50596    -0.50327 0.000638212
         551       -0.51   -0.503282  0.00063717
         552       -0.51   -0.503294 0.000636132
         553       -0.51   -0.503306 0.000635097
         554    -0.50184   -0.503303 0.000633956
         555       -0.51   -0.503315 0.000632929
         556    -0.48888   -0.503289 0.000632323
         557    -0.48484   -0.503256 0.000632055
         558       -0.51   -0.503268 0.000631037
         559       -0.51   -0.503281 0.000630023
         560       -0.51   -0.503292 0.000629013
         561       -0.51   -0.503304 0.000628005
         562       -0.51   -0.503316 0.000627001
         563       -0.51   -0.503328 0.000625999
         564       -0.51    -0.50334 0.000625001
         565       -0.51   -0.503352 0.000624006
         566       -0.51   -0.503364 0.000623014
         567       -0.51   -0.503375 0.000622025
         568       -0.51   -0.503387 0.000621039
         569       -0.51   -0.503399 0.000620057
         570       -0.51    -0.50341 0.000619077
         571       -0.51   -0.503422   0.0006181
         572       -0.51   -0.503433 0.000617127
         573    -0.50596   -0.503438 0.000616066
