#   BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           5     70.0571     57.2291     5.08016
           6     65.3587      58.584     4.41045
           7     42.1058       56.23     4.36361
           8     76.5002     58.7637     4.49398
           9     65.5731     59.5203     4.05784
          10     65.9816     60.1665     3.70314
          11     70.1869     61.0774     3.47673
          12     70.6669     61.8765     3.27756
          13     67.7827     62.3308     3.05676
          14     57.5809     61.9916     2.85719
          15     81.0256     63.2605     2.93499
          16     56.0976     62.8128     2.78549
          17     57.7672      62.516      2.6374
          18     76.7634     63.3075     2.60695
          19      117.42     66.1556     3.71267
          20     72.6965     66.4826     3.54141
          21     107.511     68.4364      3.8744
          22     73.9515      68.687     3.70639
          23     95.0834     69.8347     3.71869
          24      69.508     69.8211     3.56376
          25     50.5249     69.0492      3.5038
          26     55.9028     68.5436     3.40533
          27     71.2208     68.6428     3.28065
          28     70.1126     68.6953      3.1639
          29     124.644     70.6245     3.59521
          30     69.4074      70.584      3.4756
          31     55.8187     70.1077     3.39596
          32     54.2913     69.6134     3.32561
          33     41.4448     68.7598     3.33258
          34     69.2426      68.774      3.2346
          35      89.777     69.3741     3.19736
          36      50.437     68.8481     3.15152
          37     76.9385     69.0667     3.07392
          38     58.6348     68.7922     3.00526
          39     103.812     69.6901     3.05941
          40     68.1827     69.6525     2.98316
          41     66.0155     69.5637     2.91172
          42     80.4013     69.8218      2.8538
          43     63.1063     69.6656      2.7917
          44     41.0262     69.0147     2.80311
          45     76.1792     69.1739     2.74533
          46     69.1921     69.1743     2.68565
          47     53.9055     68.8495     2.64809
          48     71.4592     68.9038     2.59348
          49     69.9005     68.9242     2.54063
          50     84.2286     69.2303     2.50819
          51     71.7164      69.279     2.45948
          52     70.5848     69.3041     2.41231
          53     58.9502     69.1088     2.37469
          54     55.8251     68.8628     2.34342
          55     87.4503     69.2007     2.32506
          56     55.1513     68.9498     2.29703
          57     67.4999     68.9244     2.25688
          58     63.2597     68.8267     2.22008
          59     64.0268     68.7454     2.18394
          60     47.6906     68.3945     2.17555
          61     98.2958     68.8846     2.19441
          62     67.2504     68.8583     2.15918
          63      64.723     68.7927      2.1259
          64     59.8381     68.6527     2.09728
          65     95.3703     69.0638     2.10491
          66     51.0016     68.7901     2.09073
          67     76.2216      68.901     2.06247
          68     46.1735     68.5668     2.05904
          69     54.4523     68.3622     2.03934
          70     66.7852     68.3397     2.01033
          71      102.72     68.8239      2.0395
          72     69.0061     68.8265     2.01117
          73     63.2156     68.7496     1.98509
