#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         651     15.9693     15.9691 0.000340096
         652     15.9604     15.9691 0.000339835
         653     15.9562     15.9691 0.000339884
         654     15.9575     15.9691 0.000339827
         655     15.9617      15.969 0.000339494
         656      15.967      15.969 0.000338992
         657     15.9726     15.9691 0.000338519
         658     15.9778     15.9691 0.000338263
         659     15.9794     15.9691 0.000338112
         660     15.9743     15.9691 0.000337691
         661     15.9639     15.9691 0.000337273
         662      15.956     15.9691 0.000337342
         663      15.956      15.969 0.000337408
         664     15.9622      15.969 0.000337057
         665     15.9717      15.969 0.000336574
         666     15.9839     15.9691 0.000336805
         667     15.9967     15.9691 0.000338835
         668     16.0002     15.9691 0.000341513
         669     15.9815     15.9692   0.0003415
         670      15.957     15.9691  0.00034147
         671     15.9522     15.9691 0.000341892
         672     15.9585     15.9691 0.000341751
         673     15.9613     15.9691  0.00034144
         674     15.9603     15.9691 0.000341183
         675     15.9602     15.9691  0.00034093
         676     15.9622     15.9691 0.000340576
         677     15.9655     15.9691 0.000340113
         678     15.9698     15.9691 0.000339613
         679     15.9748     15.9691 0.000339219
         680       15.98     15.9691 0.000339104
         681      15.983     15.9691 0.000339221
         682     15.9811     15.9691 0.000339177
         683     15.9756     15.9691 0.000338813
         684     15.9712     15.9691 0.000338332
         685     15.9703     15.9691 0.000337843
         686     15.9718     15.9691 0.000337373
         687     15.9742     15.9691 0.000336962
         688     15.9757     15.9691 0.000336609
         689     15.9754     15.9692 0.000336243
         690     15.9731     15.9692 0.000335804
         691     15.9695     15.9692 0.000335318
         692     15.9661     15.9692 0.000334862
         693     15.9638     15.9692 0.000334468
         694     15.9631     15.9691 0.000334099
         695     15.9637     15.9691 0.000333709
         696     15.9652     15.9691 0.000333276
         697      15.967     15.9691 0.000332812
         698     15.9688     15.9691 0.000332336
         699     15.9704     15.9691 0.000331865
         700     15.9714     15.9691 0.000331407
         701     15.9721     15.9691 0.000330961
         702     15.9726     15.9691 0.000330526
         703     15.9728     15.9691 0.000330098
         704     15.9733     15.9692 0.000329682
         705     15.9741     15.9692 0.000329289
         706     15.9752     15.9692 0.000328933
         707     15.9763     15.9692  0.00032862
         708     15.9769     15.9692 0.000328337
         709     15.9766     15.9692 0.000328039
         710      15.975     15.9692 0.000327679
         711     15.9722     15.9692 0.000327245
         712     15.9686     15.9692 0.000326786
         713     15.9654     15.9692 0.000326372
         714     15.9633     15.9692 0.000326019
         715     15.9629     15.9692 0.000325682
         716     15.9637     15.9692 0.000325317
         717      15.965     15.9692 0.000324916
         718      15.966     15.9692 0.000324492
         719     15.9665     15.9692 0.000324062
         720     15.9665     15.9692 0.000323633
         721     15.9665     15.9692 0.000323205
         722     15.9665     15.9692 0.000322779
         723     15.9669     15.9692 0.000322348
         724     15.9677     15.9692 0.000321909
         725     15.9689     15.9691 0.000321465
         726     15.9706     15.9692 0.000321029
         727     15.9734     15.9692  0.00032064
         728     15.9782     15.9692 0.000320442
         729     15.9854     15.9692 0.000320776
         730     15.9886     15.9692 0.000321439
         731     15.9763     15.9692 0.000321147
         732     15.9554     15.9692 0.000321268
         733      15.948     15.9692 0.000322127
         734     15.9543     15.9692 0.000322329
