#   BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         541   -0.450778   -0.441257 0.000330883
         542   -0.434522   -0.441244 0.000330506
         543   -0.434013   -0.441231 0.000330165
         544   -0.451341    -0.44125 0.000330081
         545   -0.443255   -0.441253 0.000329496
         546   -0.451895   -0.441273 0.000329468
         547    -0.43078   -0.441254 0.000329424
         548   -0.448778   -0.441267 0.000329109
         549   -0.432541   -0.441252 0.000328893
         550   -0.441331   -0.441252 0.000328295
         551   -0.453787   -0.441274 0.000328486
         552   -0.443729   -0.441279 0.000327921
         553   -0.437015   -0.441271 0.000327419
         554    -0.43134   -0.441253 0.000327318
         555   -0.439896   -0.441251 0.000326738
         556    -0.45027   -0.441267 0.000326552
         557   -0.455338   -0.441292 0.000326942
         558   -0.462768   -0.441331 0.000328613
         559   -0.440324   -0.441329  0.00032803
         560   -0.438918   -0.441325 0.000327473
         561   -0.449644   -0.441339 0.000327225
         562   -0.451344   -0.441357 0.000327126
         563    -0.44569   -0.441365 0.000326636
         564   -0.443338   -0.441368 0.000326075
         565   -0.447487   -0.441379 0.000325678
         566   -0.449334   -0.441393 0.000325406
         567   -0.443867   -0.441398 0.000324861
         568   -0.446002   -0.441406  0.00032439
         569   -0.444641   -0.441412  0.00032387
         570   -0.440854   -0.441411 0.000323303
         571   -0.434591   -0.441399 0.000322958
         572   -0.436522    -0.44139 0.000322506
         573   -0.439225   -0.441386 0.000321965
         574   -0.435944   -0.441377 0.000321543
         575   -0.440348   -0.441375 0.000320989
         576   -0.441039   -0.441374 0.000320433
         577   -0.448364   -0.441387 0.000320106
         578   -0.447097   -0.441396 0.000319705
         579   -0.435779   -0.441387   0.0003193
         580   -0.437034   -0.441379 0.000318837
         581   -0.439192   -0.441375 0.000318311
         582   -0.451727   -0.441393  0.00031826
         583   -0.431406   -0.441376 0.000318175
         584   -0.445082   -0.441382 0.000317694
         585   -0.440922   -0.441382 0.000317152
         586   -0.449033   -0.441395 0.000316879
         587   -0.432432   -0.441379 0.000316707
         588    -0.43769   -0.441373  0.00031623
         589   -0.430514   -0.441355 0.000316231
         590   -0.444479    -0.44136 0.000315739
         591    -0.44344   -0.441364 0.000315224
         592   -0.434867   -0.441353 0.000314883
         593   -0.441101   -0.441352 0.000314352
         594   -0.447014   -0.441362 0.000313967
         595   -0.430135   -0.441343 0.000314006
         596   -0.441585   -0.441343 0.000313479
         597   -0.442829   -0.441346 0.000312964
         598   -0.446673   -0.441355 0.000312568
         599   -0.435228   -0.441344 0.000312213
         600   -0.440697   -0.441343 0.000311695
         601   -0.436614   -0.441335 0.000311275
         602   -0.434162   -0.441324 0.000310986
         603   -0.433083    -0.44131 0.000310771
         604   -0.438952   -0.441306 0.000310281
         605   -0.429936   -0.441287 0.000310336
         606   -0.440079   -0.441285 0.000309831
         607   -0.433491   -0.441272 0.000309586
         608   -0.450182   -0.441287 0.000309424
         609   -0.445605   -0.441294 0.000308997
         610   -0.445824   -0.441302  0.00030858
         611   -0.446169   -0.441309 0.000308177
         612   -0.442287   -0.441311 0.000307678
         613   -0.438944   -0.441307   0.0003072
         614   -0.440708   -0.441306 0.000306701
         615   -0.456891   -0.441332 0.000307248
         616   -0.432952   -0.441318  0.00030705
         617   -0.429564   -0.441299 0.000307143
         618    -0.44733   -0.441309 0.000306801
         619   -0.436358   -0.441301 0.000306409
         620   -0.454377   -0.441322  0.00030664
         621   -0.437927   -0.441316 0.000306195
         622   -0.458689   -0.441344 0.000306974
         623    -0.44864   -0.441356 0.000306705
         624   -0.438394   -0.441351  0.00030625
         625   -0.443212   -0.441354 0.000305774
         626    -0.43994   -0.441352 0.000305294
         627   -0.436084   -0.441344 0.000304923
         628   -0.432487   -0.441329 0.000304763
         629   -0.437186   -0.441323  0.00030435
         630   -0.444318   -0.441328 0.000303904
         631   -0.423275   -0.441299 0.000304766
         632   -0.442301   -0.441301 0.000304288
         633   -0.431075   -0.441284 0.000304236
         634   -0.438704    -0.44128 0.000303783
         635   -0.436904   -0.441273 0.000303383
         636   -0.440546   -0.441272 0.000302908
         637   -0.426943    -0.44125 0.000303267
         638   -0.442811   -0.441252 0.000302801
         639   -0.425982   -0.441228 0.000303269
         640   -0.452627   -0.441246 0.000303317
         641   -0.449844    -0.44126 0.000303141
         642   -0.440938   -0.441259 0.000302669
         643   -0.452442   -0.441276 0.000302697
         644   -0.446879   -0.441285 0.000302352
         645   -0.432491   -0.441272 0.000302191
         646   -0.444216   -0.441276 0.000301757
         647   -0.449172   -0.441288 0.000301538
         648   -0.441699   -0.441289 0.000301073
         649   -0.443837   -0.441293 0.000300635
         650   -0.442412   -0.441295 0.000300177
         651   -0.441215   -0.441294 0.000299716
         652   -0.447585   -0.441304 0.000299412
         653   -0.441185   -0.441304 0.000298953
         654    -0.44802   -0.441314 0.000298672
         655   -0.439729   -0.441312 0.000298226
         656   -0.430266   -0.441295 0.000298247
         657   -0.450412   -0.441309 0.000298115
         658   -0.452103   -0.441325 0.000298113
