#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         515    -5.75002    -5.85796   0.0105308
         516    -5.75209    -5.85775   0.0105124
         517    -5.75425    -5.85755    0.010494
         518    -5.75648    -5.85736   0.0104756
         519    -5.75878    -5.85717   0.0104571
         520    -5.76111    -5.85698   0.0104386
         521    -5.76349     -5.8568   0.0104201
         522    -5.76588    -5.85663   0.0104016
         523    -5.76827    -5.85646   0.0103831
         524    -5.77066    -5.85629   0.0103646
         525    -5.77301    -5.85614    0.010346
         526    -5.77533    -5.85598   0.0103275
         527    -5.77759    -5.85583    0.010309
         528    -5.77977    -5.85569   0.0102905
         529    -5.78188    -5.85555    0.010272
         530    -5.78389    -5.85541   0.0102535
         531    -5.78579    -5.85528    0.010235
         532    -5.78757    -5.85516   0.0102166
         533    -5.78923    -5.85503   0.0101981
         534    -5.79076    -5.85491   0.0101798
         535    -5.79214    -5.85479   0.0101614
         536    -5.79338    -5.85468   0.0101431
         537    -5.79446    -5.85457   0.0101248
         538     -5.7954    -5.85446   0.0101066
         539    -5.79619    -5.85435   0.0100884
         540    -5.79684    -5.85424   0.0100703
         541    -5.79734    -5.85414   0.0100522
         542     -5.7977    -5.85403   0.0100342
         543    -5.79793    -5.85393   0.0100163
         544    -5.79803    -5.85383   0.0099984
         545    -5.79802    -5.85373  0.00998058
         546     -5.7979    -5.85362  0.00996282
         547    -5.79769    -5.85352  0.00994514
         548     -5.7974    -5.85342  0.00992752
         549    -5.79703    -5.85332  0.00990996
         550     -5.7966    -5.85321  0.00989248
         551    -5.79612    -5.85311  0.00987507
         552     -5.7956    -5.85301  0.00985773
         553    -5.79505     -5.8529  0.00984046
         554    -5.79449     -5.8528  0.00982326
         555    -5.79391    -5.85269  0.00980614
         556    -5.79334    -5.85258  0.00978908
         557    -5.79276    -5.85247   0.0097721
         558     -5.7922    -5.85237  0.00975518
         559    -5.79165    -5.85226  0.00973833
         560    -5.79112    -5.85215  0.00972156
         561     -5.7906    -5.85204  0.00970485
         562     -5.7901    -5.85193   0.0096882
         563    -5.78961    -5.85182  0.00967163
         564    -5.78914    -5.85171  0.00965512
         565    -5.78868     -5.8516  0.00963867
         566    -5.78823    -5.85148  0.00962229
         567    -5.78777    -5.85137  0.00960598
         568    -5.78732    -5.85126  0.00958973
